technique,testName,sec.avg
ffrepl,tachyon.command.TFsShellTest.fileinfoTest,0.12055905847268
ffrepl,tachyon.command.TFsShellTest.locationTest,0.12542581744595
ffrepl,tachyon.InodeFolderTest.comparableTest,2.8681685440134E-5
ffrepl,tachyon.InodeFolderTest.isDirectoryTest,3.0976220275344E-5
ffrepl,tachyon.InodeFolderTest.isFileTest,1.9712140175219E-5
ffrepl,tachyon.InodeFolderTest.getInodeTypeTest,2.5031289111389E-5
ffrepl,tachyon.InodeFolderTest.getIdTest,1.7521902377972E-5
ffrepl,tachyon.InodeFolderTest.reverseIdTest,1.9190654985398E-5
ffrepl,tachyon.InodeFolderTest.setNameTest,2.252816020025E-5
ffrepl,tachyon.InodeFolderTest.setParentIdTest,1.898206090947E-5
ffrepl,tachyon.InodeFolderTest.equalsTest,3.3166458072591E-5
ffrepl,tachyon.InodeFolderTest.addChildrenTest,5.0688360450563E-5
ffrepl,tachyon.InodeFolderTest.removeChildTest,3.0037546933667E-5
ffrepl,tachyon.InodeFolderTest.sameIdChildrenTest,2.5761368377138E-5
ffrepl,tachyon.InodeFolderTest.batchRemoveChildTest,0.00011712557363371
ffrepl,tachyon.InodeFolderTest.removeNonExistentChildTest,2.8890279516062E-5
ffrepl,tachyon.InodeFolderTest.isRawTableTest,4.3283270755111E-5
ffrepl,tachyon.client.FileInStreamTest.readTest1,0.38326071537136
ffrepl,tachyon.client.FileInStreamTest.readTest2,0.34704691458101
ffrepl,tachyon.client.FileInStreamTest.readTest3,0.35448768872226
ffrepl,tachyon.client.FileInStreamTest.skipTest,0.2416799067788
ffrepl,tachyon.MasterFaultToleranceTest.getClientsTest,5.4717567313713
ffrepl,tachyon.MasterFaultToleranceTest.faultTest,10.820242487479
ffrepl,tachyon.DataServerTest.readPartialTest1,0.12278841070107
ffrepl,tachyon.DataServerTest.readTest,0.12137273976948
ffrepl,tachyon.DataServerTest.readPartialTest2,0.12055376969441
ffrepl,tachyon.client.TachyonFSTest.createFileTest,0.089678275290215
ffrepl,tachyon.client.TachyonFSTest.createRawTableWithInvalidPathExceptionTest1,0.091073383084575
ffrepl,tachyon.client.TachyonFSTest.renameFileTest2,0.11720066334991
ffrepl,tachyon.client.TachyonFSTest.renameFileTest1,0.10348548922057
ffrepl,tachyon.client.TachyonFSTest.createFileTest2,0.10442298922056
ffrepl,tachyon.client.TachyonFSTest.deleteFileTest,0.155375
ffrepl,tachyon.client.TachyonFSTest.createFileWithInvalidPathExceptionTest,0.091445273631839
