technique,testName,sec.avg
isolated,org.apache.hadoop.hbase.stargate.TestScannersWithFilters.testValueFilter,93.757888064677
isolated,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeletePB,114.7528715755
isolated,org.apache.hadoop.hbase.stargate.TestSchemaResource.testTableCreateAndDeleteXML,117.63223869324
isolated,org.apache.hadoop.hbase.stargate.TestStatusResource.testGetClusterStatusPB,113.82012796425
isolated,org.apache.hadoop.hbase.stargate.TestStatusResource.testGetClusterStatusXML,112.81636402511
isolated,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListJSON,110.1688048
isolated,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListPB,116.16666891031
isolated,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListText,96.3887978
isolated,org.apache.hadoop.hbase.stargate.TestTableResource.testTableListXML,123.85655685025
isolated,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionJSON,116.6035217
isolated,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionPB,115.40958680619
isolated,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionText,113.45218102429
isolated,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStargateVersionXML,123.62976428831
isolated,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStorageClusterVersionJSON,114.7449621509
isolated,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStorageClusterVersionText,120.67323499454
isolated,org.apache.hadoop.hbase.stargate.TestVersionResource.testGetStorageClusterVersionXML,115.25160140178
isolated,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetAdminUser,110.79835279142
isolated,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetDisabledUser,123.1990954719
isolated,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetPlainUser,121.27383350005
isolated,org.apache.hadoop.hbase.stargate.auth.TestHTableAuthenticator.testGetUserUnknown,107.10213285548
isolated,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetAdminUser,119.61324072052
isolated,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetDisabledUser,121.1231981613
isolated,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetPlainUser,124.6301894229
isolated,org.apache.hadoop.hbase.stargate.auth.TestZooKeeperAuthenticator.testGetUserUnknown,114.17550732417
isolated,org.apache.hadoop.hbase.stargate.client.TestRemoteAdmin.testCreateTable,119.9689908
isolated,org.apache.hadoop.hbase.stargate.client.TestRemoteAdmin.testDeleteTable,123.40158456217
isolated,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testDelete,122.54236063781
isolated,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testGet,118.47421431169
isolated,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testGetTableDescriptor,107.77327917766
isolated,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testPut,113.7003547
isolated,org.apache.hadoop.hbase.stargate.client.TestRemoteTable.testScanner,116.7513265733
isolated,org.apache.hadoop.hbase.stargate.util.TestHTableTokenBucket.testTokenBucket,124.49882258065
isolated,org.apache.hadoop.hbase.stargate.util.TestHTableTokenBucket.testTokenBucketConfig,116.59082345576
isolated,org.apache.hadoop.hbase.thrift.TestThriftServer.testAll,123.49627205749
isolated,org.apache.hadoop.hbase.util.TestMergeTool.testMergeTool,114.80883099624
isolated,org.apache.http.impl.nio.reactor.TestDefaultIOReactors.testGracefulShutdown,0.0865445
isolated,org.apache.http.impl.pool.TestBasicConnPool.testHttpCreateConnection,0.2992173
isolated,org.apache.http.nio.protocol.TestAsyncNHttpHandlers.testDelayedHttpException,0.57679570000001
isolated,org.apache.http.nio.protocol.TestAsyncNHttpHandlers.testDelayedHttpGets,0.58071730000001
isolated,org.apache.http.nio.protocol.TestAsyncNHttpHandlers.testHttpException,0.1719861
isolated,org.apache.http.nio.protocol.TestAsyncNHttpHandlers.testHttpPostWithNoEntities,0.1138322
isolated,org.apache.http.nio.protocol.TestAsyncNHttpHandlers.testHttpPostsChunked,0.2650363
isolated,org.apache.http.nio.protocol.TestAsyncNHttpHandlers.testNoRequestHandler,0.084094299999999
isolated,org.apache.http.nio.protocol.TestAsyncNHttpHandlers.testNoServiceHandler,0.0823017
isolated,org.apache.http.nio.protocol.TestBufferingNHttpHandlers.testHttpPostsChunked,0.2657823
isolated,org.apache.http.nio.protocol.TestBufferingNHttpHandlers.testHttpPostsHTTP10,0.2469608
isolated,org.apache.http.nio.protocol.TestBufferingNHttpHandlers.testHttpPostsWithExpectContinue,0.2310514
isolated,org.apache.http.nio.protocol.TestNIOSSLHttp.testHttpPostsWithContentLength,0.8063027
isolated,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers.testInputThrottling,0.9916733
isolated,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers.testSimpleHttpGets,0.2056874
isolated,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers.testSimpleHttpPostsChunked,0.290948
isolated,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers.testSimpleHttpPostsHTTP10,0.2674046
isolated,org.apache.http.pool.TestConnPool.testCloseExpired,0.2843609
isolated,org.apache.http.pool.TestConnPool.testCloseIdle,0.2834328
isolated,org.apache.http.pool.TestConnPool.testCreateNewIfExpired,0.2838082
isolated,org.apache.http.pool.TestConnPool.testLeaseTimeout,0.70585020000003
isolated,org.apache.http.pool.TestConnPool.testStatefulConnectionRedistributionOnPerRouteMaxLimit,0.086328999999999
isolated,info.archinnov.achilles.internal.statement.wrapper.RegularStatementWrapperTest.should_trace_query,0.0527995
isolated,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT.should_persist_with_ttl,13.0862691
isolated,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT.should_update_with_ttl,13.0826621
isolated,info.archinnov.achilles.test.integration.tests.SecondaryIndexIT.should_return_entities_for_indexed_query,12.1066865
isolated,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest.assertFindJobExecutionEventsWithTime,0.019700499999999
isolated,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest.assertFindJobStatusTraceEventsWithTime,0.0190244
isolated,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterQueryWithoutCacheTest.assertGetRegistryCenterTime,0.0237353
isolated,me.prettyprint.cassandra.dao.SimpleCassandraDaoTest.testInsertGetDelete,0.2345319
isolated,me.prettyprint.cassandra.examples.ExampleDaoV2Test.testInsertGetDelete,0.0846668
isolated,me.prettyprint.cassandra.examples.ExampleDaoV2Test.testMultiInsertGetDelete,0.090619700000001
isolated,me.prettyprint.cassandra.model.MultigetCountQueryTest.testMultigetCount,0.0832116
isolated,me.prettyprint.cassandra.model.MutatorTest.testBatchMutationManagement,0.089024900000001
isolated,me.prettyprint.cassandra.model.MutatorTest.testInsert,0.0762422
isolated,me.prettyprint.cassandra.model.MutatorTest.testRowDeletion,0.0846568
isolated,me.prettyprint.cassandra.model.MutatorTest.testSubDelete,0.0818915
isolated,me.prettyprint.cassandra.service.CassandraAuthTest.testInsertAndGetAndRemove,0.3023111
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testBatchMutate,0.2095428
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testBatchMutateBatchMutation,0.2098727
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testBatchUpdateInsertAndDelOnSame,0.1639278
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testGetSlice,0.1312337
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testGetSuperSlice,0.1712832
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testInsertAndGetAndRemove,0.2565446
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testInsertSuper,0.074943400000001
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testMultigetCount,0.1809893
isolated,me.prettyprint.cassandra.service.KeyspaceTest.testMultigetSlice,0.1788741
isolated,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest.testTimeUUIDWithClockResolution,0.0062904000000002
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testBatchInsertGetRemove,0.092611300000001
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testCountQuery,0.0851206
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testInsertGetRemove,0.0810182
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testMultigetSliceQuery,0.091358800000001
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testMultigetSubSliceQuery,0.088690500000001
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testMultigetSuperSliceQuery,0.0884353
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testSliceQuery,0.087599500000001
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testSubColumnQuery,0.0855369
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testSubCountQuery,0.0839867
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testSubSliceQuery,0.090364100000001
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testSuperCountQuery,0.087410300000001
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testSuperInsertGetRemove,0.0829363
isolated,me.prettyprint.hector.api.ApiV2SystemTest.testSuperSliceQuery,0.088382000000001
isolated,me.prettyprint.hom.EntityManagerFactoryTest.testCreateEntityManager,0.062118899999999
isolated,com.github.jknack.handlebars.HumanizeHelperTest.naturalTime,1.0962441
isolated,org.assertj.core.api.date.DateAssert_with_string_based_date_representation_Test.date_assertion_should_support_timestamp_string_representation,0.1126094
isolated,com.github.kevinsawicki.http.HttpRequestTest.basicProxyAuthentication,0.2315144
isolated,com.github.kevinsawicki.http.HttpRequestTest.deleteWithMappedQueryParams,0.078922200000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.deleteWithVarargsQueryParams,0.078951700000002
isolated,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithPercent,0.080022600000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithSpace,0.078767600000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithUnicode,0.0863528
isolated,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedMappedQueryParams,0.080482200000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedVarargsQueryParams,0.080504300000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.getWithMappedQueryParams,0.079025200000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.getWithVarargsQueryParams,0.079278600000002
isolated,com.github.kevinsawicki.http.HttpRequestTest.postWithEscapedMappedQueryParams,0.081654400000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.postWithEscapedVarargsQueryParams,0.080148700000002
isolated,com.github.kevinsawicki.http.HttpRequestTest.postWithMappedQueryParams,0.078421400000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.postWithNumericQueryParams,0.078690600000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.postWithVaragsQueryParams,0.079381300000001
isolated,com.github.kevinsawicki.http.HttpRequestTest.singleSslSocketFactory,0.1951915
isolated,com.github.kevinsawicki.http.HttpRequestTest.singleVerifier,0.1942346
isolated,com.github.kevinsawicki.http.HttpRequestTest.verifierAccepts,0.1941953
isolated,controllers.ApplicationControllerTest.testThatHomepageWorks,5.666622
isolated,com.ea.orbit.actors.test.DeactivationTest.cleanupTest,0.3941877
isolated,com.ea.orbit.actors.test.DeactivationTest.statelessWorkerDeactivationTest,0.5108222
isolated,com.ea.orbit.actors.test.LifeCycleTest.deactivationTest,0.4127985
isolated,com.ea.orbit.actors.test.ObserverTest.observerGarbageCollection,0.401214
isolated,com.ea.orbit.actors.test.ReminderTest.persistedTimerTest,0.4662272
isolated,com.ea.orbit.actors.test.StatelessActorTest.statelessTest,0.572429
isolated,com.ea.orbit.actors.test.TimerTest.timerTest,0.4249788
isolated,ch.qos.logback.classic.net.SMTPAppender_GreenTest.LBCLASSIC_104,0.1729008
isolated,ch.qos.logback.classic.net.SMTPAppender_GreenTest.synchronousSmoke,0.168473
isolated,ch.qos.logback.classic.net.SMTPAppender_GreenTest.testCustomBufferSize,0.2279788
isolated,ch.qos.logback.classic.net.SMTPAppender_GreenTest.testCustomEvaluator,0.2298046
isolated,ch.qos.logback.classic.net.SyslogAppenderTest.basic,0.1340532
isolated,ch.qos.logback.classic.pattern.ConverterTest.testRelativeTime,0.0072449999999999
isolated,ch.qos.logback.classic.rolling.UniqueFileTest.basic,0.1070174
isolated,ch.qos.logback.classic.sift.MDCBasedDiscriminatorTest.nullMDC,0.0048822000000002
isolated,ch.qos.logback.classic.spi.PackagingDataCalculatorTest.perfTest,0.22763460000001
isolated,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest.fallbackToSafe,0.0748894
isolated,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest.fallbackToSafeWithIncludedFile,0.0793273
isolated,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest.gafferInstallFilter,0.4821188
isolated,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest.scan_LOGBACK_474,0.3776246
isolated,ch.qos.logback.core.AsyncAppenderBaseTest.workerShouldStopEvenIfInterruptExceptionConsumedWithinSubappender,0.024906299999999
isolated,ch.qos.logback.core.FileAppenderResilienceTest.smoke,0.2206452
isolated,ch.qos.logback.core.net.DefaultSocketConnectorTest.testConnect,0.0141265
isolated,ch.qos.logback.core.net.DefaultSocketConnectorTest.testConnectEventually,0.024753300000001
isolated,ch.qos.logback.core.net.DefaultSocketConnectorTest.testConnectionFails,0.016724799999999
isolated,ch.qos.logback.core.net.server.ServerSocketAppenderBaseFunctionalTest.testLogEventClient,0.0602456
isolated,ch.qos.logback.core.net.server.ServerSocketListenerTest.testAcceptClient,0.013364000000001
isolated,ch.qos.logback.core.recovery.RecoveryCoordinatorTest.actualTime,0.041685099999993
isolated,ch.qos.logback.core.recovery.ResilientOutputStreamTest.verifyRecuperationAfterFailure,0.0055057000000005
isolated,ch.qos.logback.core.rolling.TimeBasedRollingTest.withMissingTargetDirWithCompression,0.0356625
isolated,ch.qos.logback.core.rolling.TimeBasedRollingTest.withMissingTargetDirWithZipCompression,0.0362583
isolated,ch.qos.logback.core.rolling.TimeBasedRollingWithArchiveRemoval_Test.dailyRolloverWithInactivity10,0.048889600000001
isolated,ch.qos.logback.core.util.FileUtilTest.basicCopyingWorks,0.0055714000000006
isolated,org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.disabled,0.8769309
isolated,org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.portPropertiesOnSamePort,0.9208379
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMetricRepositoryTests.count,0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMetricRepositoryTests.findAll,0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMetricRepositoryTests.findOneWithAll,0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMetricRepositoryTests.incrementAndGet,0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMetricRepositoryTests.setAndGet,0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMetricRepositoryTests.setIncrementAndGet,0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.count[0],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.count[1],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.groups[0],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.groups[1],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.increment[0],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.increment[1],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.setAndGetMultiple[0],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.setAndGetMultiple[1],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.setAndGet[0],0
isolated,org.springframework.boot.actuate.metrics.repository.redis.RedisMultiMetricRepositoryTests.setAndGet[1],0
isolated,org.springframework.boot.autoconfigure.jms.hornetq.HornetQAutoConfigurationTests.embeddedWithPersistentMode,0.15932093826711
isolated,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests.defaultAtomikosTransactionManagerName,0.5588425
isolated,org.springframework.boot.autoconfigure.jta.JtaAutoConfigurationTests.defaultBitronixServerId,0.97862642058368
isolated,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests.testDefaultSpringLiquibase,1.3628373488499
isolated,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests.testOverrideChangeLog,1.4264201
isolated,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests.testOverrideContexts,1.3660901
isolated,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests.testOverrideDataSource,1.4102537
isolated,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests.testOverrideDefaultSchema,1.3564108
isolated,org.springframework.boot.autoconfigure.liquibase.LiquibaseAutoConfigurationTests.testOverrideDropFirst,1.4295866
isolated,org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfigurationTests.testLiquibasePlusValidation,2.120996
isolated,org.springframework.boot.cli.ClassLoaderIntegrationTests.runWithIsolatedClassLoader,1.4815962
isolated,org.springframework.boot.cli.DirectorySourcesIntegrationTests.runDirectory,1.3417354
isolated,org.springframework.boot.cli.DirectorySourcesIntegrationTests.runDirectoryRecursive,1.5174442
isolated,org.springframework.boot.cli.DirectorySourcesIntegrationTests.runPathPattern,1.4504663
isolated,org.springframework.boot.cli.GrabCommandIntegrationTests.customMetadata,1.159013
isolated,org.springframework.boot.cli.JarCommandIT.jarCreation,1.4753645
isolated,org.springframework.boot.cli.JarCommandIT.jarCreationWithGrabResolver,2.1049093
isolated,org.springframework.boot.cli.JarCommandIT.jarCreationWithIncludes,1.3778497
isolated,org.springframework.boot.cli.ReproIntegrationTests.dataJpaDependencies,2.1629645
isolated,org.springframework.boot.cli.ReproIntegrationTests.grabAntBuilder,1.7852266
isolated,org.springframework.boot.cli.ReproIntegrationTests.securityDependencies,1.8886442
isolated,org.springframework.boot.cli.ReproIntegrationTests.shellDependencies,1.922071
isolated,org.springframework.boot.cli.SampleIntegrationTests.actuatorSample,1.9719875
isolated,org.springframework.boot.cli.SampleIntegrationTests.appSample,1.4770786
isolated,org.springframework.boot.cli.SampleIntegrationTests.beansSample,1.7460725
isolated,org.springframework.boot.cli.SampleIntegrationTests.caching,1.6401618
isolated,org.springframework.boot.cli.SampleIntegrationTests.deviceSample,1.8895119
isolated,org.springframework.boot.cli.SampleIntegrationTests.httpSample,1.7473449
isolated,org.springframework.boot.cli.SampleIntegrationTests.integrationSample,1.806075
isolated,org.springframework.boot.cli.SampleIntegrationTests.jmsSample,2.9404262
isolated,org.springframework.boot.cli.SampleIntegrationTests.jobSample,2.0840174
isolated,org.springframework.boot.cli.SampleIntegrationTests.jobWebSample,2.0256627
isolated,org.springframework.boot.cli.SampleIntegrationTests.reactorSample,1.5679561
isolated,org.springframework.boot.cli.SampleIntegrationTests.templateSample,1.4261303
isolated,org.springframework.boot.cli.SampleIntegrationTests.txSample,2.0522604
isolated,org.springframework.boot.cli.SampleIntegrationTests.uiSample,1.8686391
isolated,org.springframework.boot.cli.SampleIntegrationTests.webSample,1.6780971
isolated,org.springframework.boot.cli.SampleIntegrationTests.xmlSample,1.4705149
isolated,org.springframework.boot.cli.TestCommandIntegrationTests.integrationAutoConfigEmbeddedTest,1.8633401
isolated,org.springframework.boot.cli.TestCommandIntegrationTests.integrationAutoConfigTest,1.93671
isolated,org.springframework.boot.cli.TestCommandIntegrationTests.integrationTest,1.9175741
isolated,org.springframework.boot.cli.command.CommandRunnerIntegrationTests.debugAddsAutoconfigReport,1.4249799
isolated,org.springframework.boot.gradle.ClassifierTests.classifierInBootExtension,0.3664644
isolated,org.springframework.boot.gradle.ClassifierTests.classifierInBootTask,0.3662806
isolated,org.springframework.boot.gradle.CustomVersionManagementTests.exclusionsAreStillInPlace,0.3227571
isolated,org.springframework.boot.gradle.FlatdirTests.flatdir,0.3651972
isolated,org.springframework.boot.gradle.InstallTests.cleanInstall,0.3657278
isolated,org.springframework.boot.gradle.InstallTests.cleanInstallApp,0.3665167
isolated,org.springframework.boot.gradle.InstallTests.cleanInstallVersionManagement,0.3651769
isolated,org.springframework.boot.gradle.MainClassTests.buildFromRunTask,0.3219772
isolated,org.springframework.boot.gradle.MultiProjectRepackagingTests.repackageWithCommonFileDependency,0.3671723
isolated,org.springframework.boot.gradle.MultiProjectRepackagingTests.repackageWithTransitiveFileDependency,0.3676165
isolated,org.springframework.boot.gradle.NoJarTests.nojar,0.383674
isolated,org.springframework.boot.gradle.RepackagingTests.repackageWithFileDependency,0.3244339
isolated,org.springframework.boot.gradle.RepackagingTests.repackagingDisabled,0.3263986
isolated,org.springframework.boot.gradle.RepackagingTests.repackagingDisabledWithCustomRepackagedJar,0.3243174
isolated,org.springframework.boot.gradle.RepackagingTests.repackagingDisabledWithCustomRepackagedJarUsingStringJarTaskReference,0.3232936
isolated,org.springframework.boot.gradle.RepackagingTests.repackagingEnableWithCustomRepackagedJarUsingStringJarTaskReference,0.3266813
isolated,org.springframework.boot.gradle.RepackagingTests.repackagingEnabled,0.3245766
isolated,org.springframework.boot.gradle.RepackagingTests.repackagingEnabledWithCustomRepackagedJar,0.3217823
isolated,org.springframework.boot.gradle.SpringLoadedTests.defaultJvmArgsArePreservedWhenLoadedAgentIsConfigured,0.3662227
isolated,org.springframework.boot.gradle.SpringLoadedTests.springLoadedCanBeUsedWithGradle16,0.2702078
isolated,org.springframework.boot.gradle.WarPackagingTests.onlyJettyIsPackackedInWebInfLibProvided,0.3231881
isolated,org.springframework.boot.gradle.WarPackagingTests.onlyTomcatIsPackackedInWebInfLibProvided,0.3241973
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[0],0.3330669
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[10],0.3368952
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[11],0.3356989
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[12],0.336542
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[13],0.3358704
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[14],0.3359465
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[15],0.3370475
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[16],0.3332461
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[17],0.3327667
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[18],0.334326
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[19],0.333272
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[1],0.3346315
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[20],0.3363127
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[21],0.3361784
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[22],0.3329085
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[23],0.3393122
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[24],0.3340542
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[25],0.3387231
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[26],0.3345726
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[27],0.3332868
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[28],0.3315246
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[29],0.3343054
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[2],0.3336966
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[30],0.3355224
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[31],0.3198386
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[32],0.3189829
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[33],0.3259929
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[34],0.3247012
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[35],0.3202163
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[36],0.3213661
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[37],0.3239416
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[38],0.3204209
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[3],0.3352634
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[4],0.3341101
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[5],0.3358707
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[6],0.334429
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[7],0.3341623
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[8],0.3347194
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.commonsLoggingIsNotATransitiveDependency[9],0.3361656
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[0],0.336804
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[10],0.336086
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[11],0.3351539
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[12],0.336674
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[13],0.3359382
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[14],0.332864
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[15],0.3350438
isolated,org.springframework.boot.starter.StarterDependenciesIntegrationTests.oldSpringModulesAreNotTransitiveDependencies[16],0.3351051
